PLAYER,TEAM_BBREF,MP,BPM,SEASON
Sasha Kaun,CLE,95.0,-2.8,2015-16
Aaron Harrison,CHO,93.0,-6.3,2015-16
Anthony Bennett,TOR,84.0,-3.9,2015-16
Tibor Pleiß,UTA,82.0,-11.6,2015-16
Edy Tavares,ATL,73.0,-1.8,2015-16
Alex Stepheson,2TM,73.0,-2.4,2015-16
Alex Stepheson,LAC,12.0,-2.6,2015-16
Alex Stepheson,MEM,61.0,-2.4,2015-16
Mitch McGary,OKC,72.0,-7.3,2015-16
Alan Williams,PHO,68.0,-0.2,2015-16
Russ Smith,MEM,66.0,-1.4,2015-16
Jorge Gutiérrez,CHO,63.0,0.6,2015-16
Lorenzo Brown,PHO,61.0,-8.4,2015-16
Jordan Mickey,BOS,57.0,-1.5,2015-16
Josh Huestis,OKC,55.0,-2.8,2015-16
Andrew Goudelock,HOU,50.0,-3.6,2015-16
Cory Jefferson,PHO,50.0,-6.4,2015-16
Eric Moreland,SAC,48.0,-4.5,2015-16
Elliot Williams,MEM,45.0,-7.9,2015-16
Steve Novak,2TM,44.0,1.2,2015-16
Steve Novak,OKC,24.0,5.2,2015-16
Steve Novak,MIL,20.0,-3.6,2015-16
Bruno Caboclo,TOR,43.0,-17.6,2015-16
Jodie Meeks,DET,43.0,-2.9,2015-16
Luis Montero,POR,42.0,-15.5,2015-16
Dahntay Jones,CLE,42.0,-3.0,2015-16
Erick Green,2TM,42.0,-1.9,2015-16
Erick Green,DEN,7.0,-8.5,2015-16
Erick Green,UTA,35.0,-0.6,2015-16
Shayne Whittington,IND,41.0,-7.5,2015-16
Bryce Cotton,2TM,39.0,-8.8,2015-16
Bryce Cotton,PHO,33.0,-11.4,2015-16
Bryce Cotton,MEM,6.0,5.8,2015-16
Cliff Alexander,POR,36.0,0.0,2015-16
Justin Harper,DET,35.0,-4.2,2015-16
Branden Dawson,LAC,29.0,-5.7,2015-16
Keith Appling,ORL,27.0,-15.1,2015-16
Chuck Hayes,HOU,24.0,-8.1,2015-16
Duje Dukan,SAC,24.0,-7.0,2015-16
Nate Robinson,NOP,23.0,-4.6,2015-16
Kevon Looney,GSW,21.0,-2.5,2015-16
Nazr Mohammed,OKC,19.0,-11.7,2015-16
Jarnell Stokes,2TM,18.0,2.0,2015-16
Jarnell Stokes,MEM,4.0,-3.9,2015-16
Jarnell Stokes,MIA,14.0,3.7,2015-16
Jimmer Fredette,2TM,18.0,-2.6,2015-16
Jimmer Fredette,NOP,13.0,-12.3,2015-16
Jimmer Fredette,NYK,5.0,22.6,2015-16
Joe Harris,CLE,15.0,-5.9,2015-16
Jordan Adams,MEM,15.0,6.9,2015-16
Coty Clarke,BOS,6.0,16.5,2015-16
Sam Dekker,HOU,6.0,2.2,2015-16
Thanasis Antetokounmpo,NYK,6.0,5.9,2015-16
J.J. O'Brien,UTA,6.0,-6.2,2015-16
Rakeem Christmas,IND,6.0,6.5,2015-16
