PLAYER,TEAM_BBREF,MP,BPM,SEASON
Anthony Brown,ORL,16.0,-3.2,2016-17
Alex Poythress,PHI,157.0,-2.9,2016-17
Mike Miller,DEN,151.0,-1.5,2016-17
Henry Ellenson,DET,146.0,-5.9,2016-17
Jordan Mickey,BOS,141.0,-4.7,2016-17
Joe Young,IND,135.0,-5.2,2016-17
Adreian Payne,MIN,135.0,-2.3,2016-17
Ronnie Price,PHO,134.0,-3.4,2016-17
Udonis Haslem,MIA,130.0,-5.3,2016-17
Nick Collison,OKC,128.0,-0.2,2016-17
Norris Cole,OKC,125.0,-6.7,2016-17
Bobby Brown,HOU,123.0,-3.6,2016-17
Joel Anthony,SAS,122.0,-2.1,2016-17
Jared Sullinger,TOR,118.0,-7.2,2016-17
Jarrod Uthoff,DAL,115.0,-2.2,2016-17
Chris Andersen,CLE,114.0,-2.5,2016-17
Ryan Kelly,ATL,110.0,-3.1,2016-17
C.J. Wilcox,ORL,108.0,-8.1,2016-17
Stephen Zimmerman,ORL,108.0,-8.3,2016-17
Christian Wood,CHO,107.0,-2.6,2016-17
Gary Payton II,MIL,99.0,-6.5,2016-17
Georges Niang,IND,93.0,-11.7,2016-17
Anderson Varejão,GSW,92.0,-4.2,2016-17
Alonzo Gee,DEN,89.0,-6.7,2016-17
Damian Jones,GSW,85.0,-9.7,2016-17
Pierre Jackson,DAL,84.0,-4.4,2016-17
Tim Quarterman,POR,80.0,-2.8,2016-17
Chris McCullough,2TM,80.0,-3.6,2016-17
Chris McCullough,BRK,72.0,-3.0,2016-17
Chris McCullough,WAS,8.0,-9.1,2016-17
Johnny O'Bryant,2TM,80.0,-2.4,2016-17
Johnny O'Bryant,DEN,46.0,-1.6,2016-17
Johnny O'Bryant,CHO,34.0,-3.5,2016-17
Reggie Williams,NOP,79.0,-0.8,2016-17
Tiago Splitter,PHI,76.0,-4.3,2016-17
Daniel Ochefu,WAS,75.0,-8.4,2016-17
Jerryd Bayless,PHI,71.0,-4.4,2016-17
Jarell Eddie,PHO,62.0,-2.4,2016-17
Joel Bolomboy,UTA,53.0,3.4,2016-17
Chinanu Onuaku,HOU,52.0,-1.5,2016-17
Isaiah Taylor,HOU,52.0,-7.8,2016-17
Marcus Georges-Hunt,ORL,48.0,-4.5,2016-17
Jordan Hill,MIN,47.0,-12.3,2016-17
Axel Toupane,2TM,47.0,-6.2,2016-17
Axel Toupane,MIL,6.0,-18.8,2016-17
Axel Toupane,NOP,41.0,-4.4,2016-17
Kyle Wiltjer,HOU,44.0,-5.4,2016-17
Patricio Garino,ORL,43.0,-17.9,2016-17
Bruno Caboclo,TOR,40.0,1.0,2016-17
Lamar Patterson,ATL,40.0,-11.4,2016-17
Greivis Vásquez,BRK,39.0,-5.5,2016-17
Jordan Farmar,SAC,35.0,2.1,2016-17
Jarrett Jack,NOP,33.0,-1.4,2016-17
Michael Gbinije,DET,32.0,-12.1,2016-17
Justin Harper,PHI,31.0,-10.3,2016-17
Josh Huestis,OKC,31.0,8.8,2016-17
Arinze Onuaku,ORL,28.0,-6.4,2016-17
Edy Tavares,2TM,28.0,3.3,2016-17
Edy Tavares,ATL,4.0,-1.1,2016-17
Edy Tavares,CLE,24.0,4.1,2016-17
Manny Harris,DAL,25.0,-14.8,2016-17
Mike Tobey,CHO,25.0,-9.5,2016-17
Diamond Stone,LAC,24.0,-20.8,2016-17
Elijah Millsap,PHO,23.0,-19.0,2016-17
Steve Novak,MIL,22.0,-11.2,2016-17
Gary Neal,ATL,18.0,-15.9,2016-17
Aaron Harrison,CHO,17.0,-11.8,2016-17
Demetrius Jackson,BOS,17.0,9.8,2016-17
Larry Sanders,CLE,13.0,-15.0,2016-17
John Jenkins,PHO,13.0,2.2,2016-17
Dahntay Jones,CLE,12.0,-4.8,2016-17
John Lucas III,MIN,11.0,3.1,2016-17
Ben Bentil,DAL,10.0,-25.9,2016-17
R.J. Hunter,CHI,9.0,-9.0,2016-17
Brice Johnson,LAC,9.0,-2.0,2016-17
Jarnell Stokes,DEN,7.0,16.8,2016-17
Danuel House Jr.,WAS,1.0,0.9,2016-17
