PLAYER,TEAM_BBREF,MP,BPM,SEASON
Randolph Morris,ATL,89.0,-10.5,2008-09
Dontell Jefferson,CHA,84.0,-0.1,2008-09
Cedric Simmons,2TM,84.0,-4.1,2008-09
Cedric Simmons,CHI,61.0,1.0,2008-09
Cedric Simmons,SAC,23.0,-17.9,2008-09
Cheikh Samb,3TM,83.0,-11.7,2008-09
Cheikh Samb,DEN,24.0,-12.1,2008-09
Cheikh Samb,LAC,51.0,-9.5,2008-09
Cheikh Samb,NYK,8.0,-24.5,2008-09
Dorell Wright,MIA,73.0,-10.3,2008-09
Gilbert Arenas,WAS,63.0,0.8,2008-09
Kenny Thomas,SAC,62.0,-1.9,2008-09
Adonal Foyle,2TM,62.0,4.0,2008-09
Adonal Foyle,ORL,59.0,5.1,2008-09
Adonal Foyle,MEM,3.0,-17.6,2008-09
Calvin Booth,2TM,56.0,-4.8,2008-09
Calvin Booth,MIN,1.0,7.4,2008-09
Calvin Booth,SAC,55.0,-5.1,2008-09
Sonny Weems,DEN,55.0,-18.9,2008-09
Linton Johnson,2TM,55.0,-7.7,2008-09
Linton Johnson,CHA,13.0,-8.1,2008-09
Linton Johnson,CHI,42.0,-7.6,2008-09
Marcus Williams,GSW,54.0,-8.2,2008-09
Desmon Farmer,SAS,54.0,-9.9,2008-09
Hassan Adams,TOR,52.0,-9.4,2008-09
Dwayne Jones,CHA,52.0,-5.7,2008-09
Eddie Gill,MIL,43.0,1.3,2008-09
Andre Brown,CHA,41.0,-14.2,2008-09
Shavlik Randolph,POR,37.0,-3.8,2008-09
Michael Ruffin,POR,35.0,-3.0,2008-09
Mouhamed Sene,2TM,29.0,8.5,2008-09
Mouhamed Sene,OKC,23.0,8.9,2008-09
Mouhamed Sene,NYK,6.0,7.0,2008-09
Sun Yue,LAL,28.0,-19.4,2008-09
Joe Crawford,NYK,23.0,-2.7,2008-09
Jawad Williams,CLE,20.0,-3.5,2008-09
Walter Sharpe,DET,20.0,-10.1,2008-09
Nathan Jawai,TOR,19.0,-18.3,2008-09
Blake Ahearn,SAS,19.0,-0.9,2008-09
Speedy Claxton,ATL,15.0,-9.0,2008-09
Trey Johnson,CLE,14.0,-23.2,2008-09
Demetris Nichols,2TM,14.0,-4.8,2008-09
Demetris Nichols,CHI,5.0,-11.3,2008-09
Demetris Nichols,NYK,9.0,-1.2,2008-09
Courtney Sims,2TM,13.0,-7.0,2008-09
Courtney Sims,PHO,2.0,-28.8,2008-09
Courtney Sims,NYK,11.0,-3.1,2008-09
Eddy Curry,NYK,12.0,-12.4,2008-09
James White,HOU,11.0,2.4,2008-09
Jerome James,NYK,10.0,-7.8,2008-09
J.R. Giddens,BOS,8.0,7.2,2008-09
Joey Dorsey,HOU,6.0,0.3,2008-09
Martell Webster,POR,5.0,-14.2,2008-09
Marcus Williams,SAS,3.0,22.7,2008-09
Steven Hill,OKC,2.0,29.2,2008-09
