PLAYER,TEAM_BBREF,MP,BPM,SEASON
Jon Leuer,DET,402.0,-2.5,2018-19
Salah Mejri,DAL,399.0,0.8,2018-19
Patrick McCaw,2TM,397.0,-3.0,2018-19
Patrick McCaw,CLE,53.0,-11.0,2018-19
Patrick McCaw,TOR,344.0,-1.7,2018-19
Luol Deng,MIN,392.0,0.0,2018-19
MarShon Brooks,MEM,387.0,-3.0,2018-19
Raymond Felton,OKC,379.0,-1.3,2018-19
Damion Lee,GSW,375.0,-2.2,2018-19
Johnathan Williams,LAL,372.0,-3.2,2018-19
Michael Carter-Williams,2TM,372.0,0.8,2018-19
Michael Carter-Williams,HOU,145.0,-1.6,2018-19
Michael Carter-Williams,ORL,227.0,2.4,2018-19
Kyle O'Quinn,IND,371.0,0.4,2018-19
Pau Gasol,2TM,360.0,3.1,2018-19
Pau Gasol,SAS,330.0,3.9,2018-19
Pau Gasol,MIL,30.0,-4.7,2018-19
Brad Wanamaker,BOS,343.0,-0.7,2018-19
Channing Frye,CLE,341.0,-3.5,2018-19
Jordan McRae,WAS,333.0,-1.7,2018-19
John Jenkins,2TM,333.0,-3.4,2018-19
John Jenkins,WAS,14.0,6.6,2018-19
John Jenkins,NYK,319.0,-3.9,2018-19
Dillon Brooks,MEM,330.0,-6.3,2018-19
Jarell Martin,ORL,328.0,-3.9,2018-19
Ryan Anderson,2TM,322.0,-6.4,2018-19
Ryan Anderson,PHO,278.0,-6.3,2018-19
Ryan Anderson,MIA,44.0,-6.5,2018-19
Ekpe Udoh,UTA,320.0,4.7,2018-19
Jerome Robinson,LAC,320.0,-4.7,2018-19
Sindarius Thornwell,LAC,313.0,-4.7,2018-19
Troy Williams,SAC,312.0,-2.4,2018-19
Alex Poythress,ATL,305.0,-3.5,2018-19
Carmelo Anthony,HOU,294.0,-2.7,2018-19
Quincy Pondexter,SAS,292.0,-0.9,2018-19
Robert Williams,BOS,283.0,1.8,2018-19
Michael Beasley,LAL,277.0,-1.5,2018-19
Shake Milton,PHI,268.0,-3.2,2018-19
Cameron Reynolds,MIN,259.0,-2.5,2018-19
Henry Ellenson,2TM,259.0,-1.5,2018-19
Henry Ellenson,DET,25.0,2.2,2018-19
Henry Ellenson,NYK,234.0,-1.9,2018-19
Julian Washburn,MEM,254.0,-4.6,2018-19
Guerschon Yabusele,BOS,251.0,-2.7,2018-19
Christian Wood,2TM,251.0,0.4,2018-19
Christian Wood,MIL,62.0,-1.3,2018-19
Christian Wood,NOP,189.0,0.9,2018-19
Deonte Burton,OKC,240.0,-4.3,2018-19
Dwight Howard,WAS,230.0,-3.0,2018-19
J.R. Smith,CLE,222.0,-3.2,2018-19
Isaiah Hartenstein,HOU,221.0,-3.9,2018-19
Jalen Jones,CLE,214.0,-4.2,2018-19
Brandon Sampson,CHI,214.0,-4.7,2018-19
Lorenzo Brown,TOR,212.0,-3.5,2018-19
Theo Pinson,BRK,211.0,-3.2,2018-19
Edmond Sumner,IND,210.0,-5.3,2018-19
Jacob Evans,GSW,204.0,-8.2,2018-19
Daniel Hamilton,ATL,204.0,-4.1,2018-19
Khyri Thomas,DET,195.0,-5.0,2018-19
Deng Adel,CLE,194.0,-7.5,2018-19
Jason Smith,3TM,190.0,-4.7,2018-19
Jason Smith,WAS,130.0,-3.4,2018-19
Jason Smith,MIL,40.0,-6.9,2018-19
Jason Smith,NOP,20.0,-8.8,2018-19
John Henson,MIL,188.0,2.5,2018-19
Andrew Harrison,3TM,187.0,-7.1,2018-19
Andrew Harrison,MEM,5.0,-15.4,2018-19
Andrew Harrison,CLE,144.0,-6.2,2018-19
Andrew Harrison,NOP,38.0,-9.2,2018-19
Isaiah Thomas,DEN,181.0,-6.5,2018-19
Caleb Swanigan,2TM,178.0,-7.2,2018-19
Caleb Swanigan,POR,145.0,-8.2,2018-19
Caleb Swanigan,SAC,33.0,-2.7,2018-19
Skal Labissière,2TM,176.0,-3.0,2018-19
Skal Labissière,SAC,113.0,-6.4,2018-19
Skal Labissière,POR,63.0,3.0,2018-19
Yuta Watanabe,MEM,174.0,-9.1,2018-19
Miles Plumlee,ATL,173.0,1.6,2018-19
Dairis Bertāns,NOP,167.0,-8.8,2018-19
Walt Lemon Jr.,CHI,167.0,-2.2,2018-19
Chris Boucher,TOR,163.0,2.6,2018-19
Duncan Robinson,MIA,161.0,-3.5,2018-19
Ben McLemore,SAC,158.0,-3.5,2018-19
Johnathan Motley,LAC,156.0,-1.9,2018-19
Ron Baker,2TM,152.0,-7.0,2018-19
Ron Baker,NYK,107.0,-6.6,2018-19
Ron Baker,WAS,45.0,-7.9,2018-19
Miloš Teodosić,LAC,150.0,-5.4,2018-19
Ray Spalding,2TM,148.0,-5.1,2018-19
Ray Spalding,DAL,1.0,-12.6,2018-19
Ray Spalding,PHO,147.0,-5.1,2018-19
Chimezie Metu,SAS,145.0,-8.7,2018-19
Jemerrio Jones,LAL,143.0,0.2,2018-19
Anfernee Simons,POR,141.0,-5.3,2018-19
Andrew Bogut,GSW,134.0,-2.9,2018-19
C.J. Williams,MIN,128.0,-3.7,2018-19
JaKarr Sampson,CHI,127.0,3.7,2018-19
Quincy Acy,PHO,123.0,-8.1,2018-19
Isaac Bonga,LAL,120.0,-4.8,2018-19
Rawle Alkins,CHI,120.0,-7.3,2018-19
Lonnie Walker IV,SAS,118.0,-2.4,2018-19
Deyonta Davis,ATL,118.0,-2.0,2018-19
Drew Eubanks,SAS,113.0,-1.3,2018-19
Gary Trent Jr.,POR,111.0,-10.8,2018-19
Jared Terrell,MIN,111.0,-10.9,2018-19
Zhaire Smith,PHI,111.0,-5.0,2018-19
Jodie Meeks,TOR,104.0,0.5,2018-19
Malachi Richardson,TOR,103.0,-8.8,2018-19
James Nunnally,2TM,102.0,-4.8,2018-19
James Nunnally,MIN,64.0,0.1,2018-19
James Nunnally,HOU,38.0,-13.0,2018-19
Bonzie Colson,MIL,98.0,-3.5,2018-19
Devin Robinson,WAS,95.0,1.9,2018-19
Tyler Lydon,DEN,94.0,-4.2,2018-19
Wade Baldwin,POR,94.0,-10.3,2018-19
Tyler Zeller,2TM,93.0,-5.0,2018-19
Tyler Zeller,ATL,11.0,-10.2,2018-19
Tyler Zeller,MEM,82.0,-4.3,2018-19
Daryl Macon,DAL,90.0,-7.9,2018-19
Naz Mitrou-Long,UTA,84.0,-8.7,2018-19
Udonis Haslem,MIA,74.0,-10.9,2018-19
Jarred Vanderbilt,DEN,69.0,-4.2,2018-19
Amile Jefferson,ORL,68.0,2.5,2018-19
Marcus Derrickson,GSW,67.0,-2.7,2018-19
Malcolm Miller,TOR,67.0,-0.5,2018-19
Jimmer Fredette,PHO,65.0,-11.3,2018-19
Jawun Evans,2TM,65.0,-10.3,2018-19
Jawun Evans,PHO,64.0,-9.2,2018-19
Jawun Evans,OKC,1.0,-81.4,2018-19
Alize Johnson,IND,64.0,-7.7,2018-19
Billy Garrett,NYK,63.0,-5.5,2018-19
Luc Mbah a Moute,LAC,61.0,-3.0,2018-19
Brandon Goodwin,DEN,57.0,-9.5,2018-19
Isaac Humphries,ATL,56.0,-11.0,2018-19
Jordan Loyd,TOR,55.0,-1.0,2018-19
PJ Dozier,BOS,51.0,-2.0,2018-19
B.J. Johnson,2TM,49.0,-4.3,2018-19
B.J. Johnson,ATL,43.0,-2.9,2018-19
B.J. Johnson,SAC,6.0,-14.1,2018-19
Mitch Creek,2TM,48.0,3.5,2018-19
Mitch Creek,BRK,36.0,5.7,2018-19
Mitch Creek,MIN,12.0,-3.0,2018-19
Davon Reed,IND,47.0,-5.5,2018-19
Melvin Frazier,ORL,44.0,-14.5,2018-19
Eric Moreland,2TM,43.0,-4.7,2018-19
Eric Moreland,PHO,5.0,-6.1,2018-19
Eric Moreland,TOR,38.0,-4.5,2018-19
Haywood Highsmith,PHI,40.0,-8.2,2018-19
Tyler Cavanaugh,UTA,39.0,-8.4,2018-19
Džanan Musa,BRK,39.0,-7.2,2018-19
Demetrius Jackson,PHI,39.0,4.5,2018-19
Nick Young,DEN,37.0,-6.9,2018-19
Thomas Welsh,DEN,36.0,1.2,2018-19
Tony Bradley,UTA,36.0,-6.0,2018-19
Chris Chiozza,HOU,33.0,-1.3,2018-19
Isaiah Hicks,NYK,32.0,0.1,2018-19
Jaylen Morris,MIL,29.0,-0.4,2018-19
Alan Williams,BRK,26.0,11.8,2018-19
Dusty Hannahs,MEM,26.0,-9.7,2018-19
R.J. Hunter,BOS,26.0,3.6,2018-19
Emanuel Terry,2TM,23.0,2.3,2018-19
Emanuel Terry,PHO,20.0,2.3,2018-19
Emanuel Terry,MIA,3.0,2.1,2018-19
DeVaughn Akoon-Purcell,DEN,22.0,-5.8,2018-19
Justin Patton,PHI,21.0,-2.0,2018-19
Scott Machado,LAL,19.0,5.5,2018-19
J.P. Macura,CHO,17.0,-7.7,2018-19
Troy Caupain,ORL,16.0,13.3,2018-19
Gary Payton II,WAS,16.0,18.9,2018-19
Vince Edwards,HOU,16.0,-6.4,2018-19
Andre Ingram,LAL,15.0,-19.6,2018-19
Ángel Delgado,LAC,15.0,-12.0,2018-19
Donatas Motiejūnas,SAS,13.0,-21.7,2018-19
Yante Maten,MIA,13.0,-9.1,2018-19
Kostas Antetokounmpo,DAL,11.0,-12.7,2018-19
Joe Chealey,CHO,8.0,-14.6,2018-19
Tahjere McCall,BRK,8.0,-6.6,2018-19
D.J. Stephens,MEM,7.0,-5.5,2018-19
Ike Anigbogu,IND,6.0,-16.2,2018-19
Trevon Duval,MIL,6.0,24.4,2018-19
Okaro White,WAS,6.0,-16.8,2018-19
George King,PHO,6.0,-7.9,2018-19
Kalin Lucas,DET,6.0,0.8,2018-19
Terrence Jones,HOU,5.0,-31.1,2018-19
Zach Lofton,DET,4.0,-11.5,2018-19
Jordan Sibert,ATL,4.0,16.0,2018-19
Donte Grantham,OKC,2.0,-37.6,2018-19
Kobi Simmons,CLE,2.0,-10.6,2018-19
Tyler Davis,OKC,1.0,-40.7,2018-19
John Holland,CLE,1.0,-5.0,2018-19
Zhou Qi,HOU,1.0,52.0,2018-19
Tyler Ulis,CHI,1.0,-10.4,2018-19
