PLAYER,TEAM_BBREF,MP,BPM,SEASON
Trey Jemison,LAL,226.0,-7.3,2024-25
Reggie Jackson,PHI,384.0,-4.0,2024-25
Baylor Scheierman,BOS,384.0,-1.7,2024-25
Quenton Jackson,IND,381.0,-0.3,2024-25
Alex Len,2TM,380.0,-2.6,2024-25
Alex Len,SAC,258.0,0.3,2024-25
Alex Len,LAL,122.0,-8.9,2024-25
Johnny Furphy,IND,379.0,-2.5,2024-25
Charles Bassey,SAS,376.0,-1.1,2024-25
Dominick Barlow,ATL,375.0,-2.2,2024-25
Danté Exum,DAL,372.0,-2.3,2024-25
Damion Baugh,CHO,370.0,-7.1,2024-25
Jaden Springer,2TM,365.0,-2.7,2024-25
Jaden Springer,BOS,141.0,-0.3,2024-25
Jaden Springer,UTA,224.0,-4.3,2024-25
Robert Williams,POR,351.0,3.0,2024-25
Doug McDermott,SAC,342.0,-3.2,2024-25
Christian Koloko,LAL,342.0,-2.8,2024-25
Terrence Shannon Jr.,MIN,339.0,-2.1,2024-25
Keion Brooks Jr.,NOP,332.0,-3.5,2024-25
Tristan Thompson,CLE,328.0,-4.6,2024-25
Maxwell Lewis,2TM,327.0,-4.4,2024-25
Maxwell Lewis,LAL,29.0,-9.4,2024-25
Maxwell Lewis,BRK,298.0,-3.9,2024-25
Jevon Carter,CHI,321.0,-2.1,2024-25
Patty Mills,2TM,321.0,-3.2,2024-25
Patty Mills,UTA,260.0,-4.4,2024-25
Patty Mills,LAC,61.0,2.1,2024-25
Tre Mann,CHO,319.0,-2.4,2024-25
Jalen Hood-Schifino,2TM,315.0,-6.9,2024-25
Jalen Hood-Schifino,LAL,14.0,-2.4,2024-25
Jalen Hood-Schifino,PHI,301.0,-7.1,2024-25
Torrey Craig,2TM,314.0,-0.9,2024-25
Torrey Craig,CHI,113.0,2.3,2024-25
Torrey Craig,BOS,201.0,-2.7,2024-25
Jordan McLaughlin,2TM,314.0,-1.6,2024-25
Jordan McLaughlin,SAC,190.0,-3.5,2024-25
Jordan McLaughlin,SAS,124.0,1.3,2024-25
Matisse Thybulle,POR,312.0,5.0,2024-25
Isaac Jones,SAC,304.0,-1.7,2024-25
Tyler Kolek,NYK,296.0,-2.8,2024-25
Mitchell Robinson,NYK,290.0,3.3,2024-25
Josh Minott,MIN,276.0,2.2,2024-25
Kobe Brown,LAC,272.0,-2.1,2024-25
Dru Smith,MIA,268.0,2.1,2024-25
Isaiah Wong,CHO,265.0,-4.0,2024-25
Marvin Bagley III,2TM,265.0,-1.2,2024-25
Marvin Bagley III,WAS,166.0,-1.0,2024-25
Marvin Bagley III,MEM,99.0,-1.5,2024-25
Oscar Tshiebwe,UTA,255.0,-1.4,2024-25
Drew Timme,BRK,254.0,-6.7,2024-25
Marcus Bagley,PHI,253.0,-4.3,2024-25
Cam Spencer,MEM,252.0,0.5,2024-25
Kevin Love,MIA,251.0,0.4,2024-25
Pat Spencer,GSW,250.0,-1.6,2024-25
JT Thor,2TM,249.0,-5.4,2024-25
JT Thor,CLE,42.0,0.0,2024-25
JT Thor,WAS,207.0,-6.5,2024-25
Branden Carlson,OKC,246.0,1.3,2024-25
Dariq Whitehead,BRK,246.0,-3.7,2024-25
Johnny Davis,WAS,242.0,-2.8,2024-25
Jaylen Martin,2TM,239.0,-6.3,2024-25
Jaylen Martin,BRK,5.0,3.4,2024-25
Jaylen Martin,WAS,234.0,-6.5,2024-25
Bones Hyland,2TM,239.0,2.7,2024-25
Bones Hyland,LAC,222.0,3.1,2024-25
Bones Hyland,MIN,17.0,-3.2,2024-25
Xavier Tillman Sr.,BOS,231.0,-8.1,2024-25
Garrett Temple,TOR,227.0,-3.6,2024-25
Jared Rhoden,2TM,227.0,-0.5,2024-25
Jared Rhoden,CHO,12.0,-8.6,2024-25
Jared Rhoden,TOR,215.0,0.0,2024-25
Luka Garza,MIN,219.0,-2.3,2024-25
Ariel Hukporti,NYK,217.0,-5.6,2024-25
Alex Reese,2TM,216.0,-1.2,2024-25
Alex Reese,OKC,2.0,19.6,2024-25
Alex Reese,PHI,214.0,-1.4,2024-25
Dario Šarić,DEN,210.0,-4.8,2024-25
Adam Flagler,OKC,203.0,-10.3,2024-25
Chuma Okeke,2TM,196.0,-0.2,2024-25
Chuma Okeke,PHI,171.0,0.3,2024-25
Chuma Okeke,CLE,25.0,-4.1,2024-25
Drew Peterson,BOS,186.0,-0.8,2024-25
Markelle Fultz,SAC,184.0,-4.7,2024-25
Lester Quiñones,2TM,183.0,-6.1,2024-25
Lester Quiñones,PHI,17.0,-10.5,2024-25
Lester Quiñones,NOP,166.0,-5.6,2024-25
Bronny James,LAL,181.0,-7.2,2024-25
Enrique Freeman,IND,181.0,-6.3,2024-25
Cole Swider,2TM,169.0,-7.3,2024-25
Cole Swider,DET,13.0,-20.4,2024-25
Cole Swider,TOR,156.0,-6.2,2024-25
Jaylen Nowell,NOP,168.0,-5.7,2024-25
Markieff Morris,2TM,165.0,-7.6,2024-25
Markieff Morris,DAL,41.0,-13.1,2024-25
Markieff Morris,LAL,124.0,-5.8,2024-25
Killian Hayes,BRK,162.0,-0.6,2024-25
MarJon Beauchamp,3TM,156.0,-4.3,2024-25
MarJon Beauchamp,MIL,122.0,-6.5,2024-25
MarJon Beauchamp,LAC,17.0,4.0,2024-25
MarJon Beauchamp,NYK,17.0,3.7,2024-25
Lamar Stevens,MEM,155.0,-4.2,2024-25
Tyson Etienne,BRK,151.0,-8.8,2024-25
Josh Richardson,MIA,150.0,-6.7,2024-25
Nate Williams,HOU,147.0,-5.7,2024-25
Bruno Fernando,TOR,147.0,-0.7,2024-25
Damion Lee,PHO,144.0,-5.1,2024-25
Oshae Brissett,PHI,142.0,-6.3,2024-25
Elijah Harkless,UTA,138.0,-3.8,2024-25
Pete Nance,2TM,138.0,-4.9,2024-25
Pete Nance,PHI,68.0,-6.3,2024-25
Pete Nance,MIL,70.0,-3.5,2024-25
Vlatko Čančar,DEN,136.0,-7.1,2024-25
Kylor Kelley,2TM,126.0,-5.4,2024-25
Kylor Kelley,DAL,67.0,-2.3,2024-25
Kylor Kelley,NOP,59.0,-8.8,2024-25
Alex Ducas,OKC,125.0,-2.0,2024-25
Spencer Jones,DEN,125.0,-8.5,2024-25
Kobe Bufkin,ATL,124.0,-4.0,2024-25
Tyler Smith,MIL,122.0,-0.9,2024-25
De'Anthony Melton,GSW,121.0,-0.8,2024-25
Moses Brown,2TM,119.0,0.1,2024-25
Moses Brown,IND,46.0,-5.2,2024-25
Moses Brown,DAL,73.0,3.5,2024-25
TyTy Washington Jr.,PHO,118.0,-8.0,2024-25
Trey Alexander,DEN,117.0,-9.7,2024-25
Joe Ingles,MIN,114.0,-7.0,2024-25
Sidy Cissoko,2TM,114.0,-5.1,2024-25
Sidy Cissoko,SAS,54.0,-2.6,2024-25
Sidy Cissoko,POR,60.0,-7.3,2024-25
Tony Bradley,IND,113.0,1.2,2024-25
Jaylen Sims,CHO,112.0,-4.1,2024-25
Pacôme Dadiet,NYK,111.0,-6.5,2024-25
Patrick Baldwin Jr.,2TM,107.0,1.5,2024-25
Patrick Baldwin Jr.,WAS,101.0,-0.2,2024-25
Patrick Baldwin Jr.,LAC,6.0,30.7,2024-25
Chris Livingston,MIL,106.0,-6.1,2024-25
Jae Crowder,SAC,103.0,-4.3,2024-25
Justin Minaya,POR,101.0,-5.4,2024-25
Keshad Johnson,MIA,98.0,-0.1,2024-25
Yuki Kawamura,MEM,93.0,-2.8,2024-25
JD Davison,BOS,93.0,-6.2,2024-25
Luke Travers,CLE,88.0,-9.7,2024-25
Stanley Umude,MIL,86.0,-8.1,2024-25
Kevin Knox,GSW,84.0,-1.3,2024-25
Isaiah Jackson,IND,84.0,0.8,2024-25
Marcus Garrett,CHO,79.0,-7.6,2024-25
Jacob Toppin,2TM,76.0,-2.6,2024-25
Jacob Toppin,NYK,49.0,-6.0,2024-25
Jacob Toppin,ATL,27.0,3.5,2024-25
Emoni Bates,CLE,75.0,-1.5,2024-25
Taylor Hendricks,UTA,75.0,-3.5,2024-25
Chris Duarte,CHI,74.0,1.2,2024-25
Daeqwon Plowden,ATL,72.0,-0.1,2024-25
RayJ Dennis,IND,70.0,0.7,2024-25
Josh Christopher,MIA,69.0,-7.9,2024-25
Matt Ryan,NYK,68.0,-7.5,2024-25
Armel Traoré,LAL,67.0,-9.8,2024-25
PJ Hall,DEN,66.0,-1.3,2024-25
Nae'Qwan Tomlin,CLE,63.0,-5.5,2024-25
Jamaree Bouyea,MIL,62.0,-5.4,2024-25
Cam Christie,LAC,59.0,-2.5,2024-25
P.J. Tucker,NYK,58.0,-7.2,2024-25
Jazian Gortman,DAL,57.0,-6.3,2024-25
Liam Robbins,MIL,57.0,-10.5,2024-25
E.J. Liddell,CHI,53.0,-4.1,2024-25
Jackson Rowe,GSW,52.0,1.0,2024-25
N'Faly Dante,HOU,51.0,2.4,2024-25
Isaiah Crawford,SAC,46.0,-4.1,2024-25
Mason Jones,SAC,45.0,2.9,2024-25
Phillip Wheeler,PHI,44.0,-18.2,2024-25
Malachi Flynn,CHO,44.0,-2.8,2024-25
Jack McVeigh,HOU,43.0,-7.7,2024-25
Bobi Klintman,DET,42.0,1.0,2024-25
James Johnson,IND,37.0,-9.7,2024-25
PJ Dozier,MIN,35.0,0.7,2024-25
Harrison Ingram,SAS,35.0,-1.2,2024-25
Miles Norris,BOS,35.0,-1.9,2024-25
David Duke Jr.,SAS,34.0,-1.5,2024-25
D.J. Carton,TOR,33.0,-11.1,2024-25
Bryce McGowens,POR,32.0,-13.6,2024-25
Leonard Miller,MIN,32.0,-3.7,2024-25
Ulrich Chomche,TOR,32.0,-7.4,2024-25
Jalen Bridges,PHO,30.0,-12.5,2024-25
Jahmir Young,CHI,30.0,0.5,2024-25
Kevin McCullar Jr.,NYK,29.0,-7.2,2024-25
Trentyn Flowers,LAC,27.0,-8.3,2024-25
Emanuel Miller,CHI,25.0,-1.8,2024-25
Daniss Jenkins,DET,23.0,-15.8,2024-25
Anton Watson,NYK,22.0,-10.1,2024-25
Tolu Smith,DET,22.0,-8.9,2024-25
Malevy Leons,OKC,21.0,-12.4,2024-25
Adama Sanogo,CHI,21.0,-2.6,2024-25
Taze Moore,POR,20.0,-4.3,2024-25
Ron Harper Jr.,DET,17.0,-14.7,2024-25
Isaiah Mobley,PHI,17.0,4.7,2024-25
Yuri Collins,GSW,16.0,0.3,2024-25
Tristen Newton,2TM,16.0,-20.7,2024-25
Tristen Newton,IND,8.0,-32.7,2024-25
Tristen Newton,MIN,8.0,-8.7,2024-25
Daishen Nix,MIN,13.0,-16.2,2024-25
Skal Labissière,SAC,12.0,2.1,2024-25
Braxton Key,GSW,11.0,-13.6,2024-25
Cui Yongxi,BRK,10.0,-24.9,2024-25
Mac McClung,ORL,10.0,-11.0,2024-25
Quincy Olivari,LAL,10.0,-18.6,2024-25
Terence Davis,SAC,8.0,-16.9,2024-25
Jalen McDaniels,WAS,7.0,5.6,2024-25
Riley Minix,SAS,7.0,-11.8,2024-25
Isaiah Stevens,MIA,6.0,-11.8,2024-25
Terry Taylor,SAC,6.0,3.3,2024-25
Jesse Edwards,MIN,5.0,-4.0,2024-25
James Wiseman,IND,5.0,1.6,2024-25
Alondes Williams,DET,4.0,44.1,2024-25
Zyon Pullin,MEM,3.0,-22.7,2024-25
Jahlil Okafor,IND,3.0,7.5,2024-25
