PLAYER,TEAM_BBREF,MP,BPM,SEASON
Rashad Vaughn,ORL,35.0,-9.0,2017-18
Kawhi Leonard,SAS,210.0,10.1,2017-18
Andrew White,ATL,209.0,-5.5,2017-18
Brandon Jennings,MIL,205.0,-3.4,2017-18
Quincy Pondexter,CHI,196.0,-7.4,2017-18
MarShon Brooks,MEM,193.0,7.1,2017-18
Aaron Brooks,MIN,189.0,-3.8,2017-18
Caleb Swanigan,POR,189.0,-5.5,2017-18
Solomon Hill,NOP,187.0,-4.8,2017-18
Ömer Aşık,2TM,182.0,-8.0,2017-18
Ömer Aşık,NOP,121.0,-7.0,2017-18
Ömer Aşık,CHI,61.0,-10.0,2017-18
Jalen Jones,2TM,181.0,-6.0,2017-18
Jalen Jones,NOP,19.0,-7.3,2017-18
Jalen Jones,DAL,162.0,-5.9,2017-18
Isaiah Whitehead,BRK,180.0,-3.8,2017-18
Johnathan Motley,DAL,176.0,-3.3,2017-18
Julyan Stone,CHO,175.0,-1.3,2017-18
John Holland,CLE,174.0,-5.5,2017-18
Richard Jefferson,DEN,163.0,-4.3,2017-18
Dakari Johnson,OKC,161.0,-0.3,2017-18
Jake Layman,POR,160.0,-4.3,2017-18
Mirza Teletović,MIL,159.0,0.4,2017-18
Damien Wilkins,IND,152.0,-6.1,2017-18
Derrick Walton,MIA,147.0,1.3,2017-18
Darrell Arthur,DEN,141.0,-5.3,2017-18
Kay Felder,2TM,140.0,-11.1,2017-18
Kay Felder,CHI,134.0,-10.7,2017-18
Kay Felder,DET,6.0,-21.4,2017-18
Derrick White,SAS,139.0,2.3,2017-18
Lorenzo Brown,TOR,139.0,-2.5,2017-18
Jon Leuer,DET,136.0,-4.6,2017-18
Malcolm Miller,TOR,126.0,-1.0,2017-18
Milton Doyle,BRK,125.0,-6.8,2017-18
Zhou Qi,HOU,124.0,-10.1,2017-18
Antonius Cleveland,2TM,123.0,-5.2,2017-18
Antonius Cleveland,DAL,81.0,-3.3,2017-18
Antonius Cleveland,ATL,42.0,-9.0,2017-18
Georgios Papagiannis,2TM,122.0,-4.1,2017-18
Georgios Papagiannis,SAC,118.0,-5.6,2017-18
Georgios Papagiannis,POR,4.0,39.9,2017-18
Nigel Hayes-Davis,3TM,122.0,-3.8,2017-18
Nigel Hayes-Davis,LAL,11.0,-1.7,2017-18
Nigel Hayes-Davis,TOR,6.0,18.2,2017-18
Nigel Hayes-Davis,SAC,105.0,-5.2,2017-18
James Webb III,BRK,120.0,-8.3,2017-18
Xavier Rathan-Mayes,MEM,118.0,-11.5,2017-18
Bobby Brown,HOU,115.0,-7.2,2017-18
Jabari Bird,BOS,115.0,-3.1,2017-18
Kadeem Allen,BOS,107.0,-7.7,2017-18
Bruno Caboclo,2TM,107.0,-5.8,2017-18
Bruno Caboclo,TOR,7.0,-2.6,2017-18
Bruno Caboclo,SAC,100.0,-6.1,2017-18
Alex Poythress,IND,104.0,-5.1,2017-18
Jaylen Morris,ATL,98.0,-5.4,2017-18
Brice Johnson,2TM,98.0,-0.4,2017-18
Brice Johnson,LAC,38.0,4.5,2017-18
Brice Johnson,MEM,60.0,-3.6,2017-18
Darrun Hilliard,SAS,95.0,-7.9,2017-18
Chris McCullough,WAS,90.0,-1.8,2017-18
Damian Jones,GSW,89.0,-7.1,2017-18
Jack Cooley,SAC,87.0,-0.6,2017-18
Josh Gray,PHO,86.0,-4.2,2017-18
Furkan Korkmaz,PHI,80.0,-7.6,2017-18
Wade Baldwin,POR,80.0,1.9,2017-18
Okaro White,MIA,80.0,-0.7,2017-18
Demetrius Jackson,2TM,80.0,-5.2,2017-18
Demetrius Jackson,HOU,63.0,-8.5,2017-18
Demetrius Jackson,PHI,17.0,7.3,2017-18
Nick Collison,OKC,75.0,-4.2,2017-18
Omari Johnson,MEM,75.0,-4.5,2017-18
Marquis Teague,MEM,74.0,-5.7,2017-18
Thomas Bryant,LAL,72.0,-3.3,2017-18
Udonis Haslem,MIA,72.0,-7.7,2017-18
D.J. Wilson,MIL,71.0,-2.0,2017-18
Alan Williams,PHO,70.0,-5.0,2017-18
Larry Drew II,2TM,70.0,-9.0,2017-18
Larry Drew II,PHI,15.0,-22.6,2017-18
Larry Drew II,NOP,55.0,-5.3,2017-18
London Perrantes,CLE,66.0,-9.2,2017-18
Gian Clavell,DAL,64.0,-2.2,2017-18
Andre Ingram,LAL,64.0,4.3,2017-18
James Young,PHI,61.0,-6.9,2017-18
Kyle Singler,OKC,59.0,-6.7,2017-18
Alfonzo McKinnie,TOR,53.0,-3.0,2017-18
Jordan Crawford,NOP,53.0,4.2,2017-18
Marshall Plumlee,MIL,52.0,-4.5,2017-18
Cole Aldrich,MIN,49.0,-7.5,2017-18
Vander Blue,LAL,45.0,-8.4,2017-18
R.J. Hunter,HOU,45.0,-3.3,2017-18
Adreian Payne,ORL,43.0,2.4,2017-18
Joakim Noah,NYK,40.0,-0.8,2017-18
Jonathan Gibson,BOS,40.0,4.1,2017-18
Jeff Withey,DAL,39.0,-5.0,2017-18
Charles Cooke,NOP,38.0,-14.4,2017-18
Joel Bolomboy,MIL,38.0,-5.0,2017-18
Walt Lemon Jr.,NOP,35.0,-8.2,2017-18
Aaron Jackson,HOU,35.0,-8.9,2017-18
Jacob Wiley,BRK,33.0,-2.3,2017-18
Georges Niang,UTA,32.0,-4.0,2017-18
Matt Costello,SAS,32.0,-0.7,2017-18
Markel Brown,HOU,31.0,-10.8,2017-18
Ike Anigbogu,IND,30.0,1.9,2017-18
Tony Bradley,UTA,29.0,-7.5,2017-18
Daniel Hamilton,OKC,28.0,2.3,2017-18
Marcus Paige,CHO,28.0,-8.8,2017-18
Jameel Warney,DAL,27.0,-0.2,2017-18
Monte Morris,DEN,25.0,9.4,2017-18
Jeremy Lin,BRK,25.0,-5.4,2017-18
Chinanu Onuaku,HOU,22.0,-14.7,2017-18
Xavier Munford,MIL,21.0,-11.3,2017-18
Mangok Mathiang,CHO,20.0,-4.6,2017-18
Nate Wolters,UTA,19.0,-12.8,2017-18
James Michael McAdoo,PHI,18.0,-3.0,2017-18
Kendrick Perkins,CLE,15.0,-2.2,2017-18
Tim Quarterman,HOU,13.0,-9.7,2017-18
Luol Deng,LAL,13.0,-2.9,2017-18
Devin Robinson,WAS,13.0,-2.1,2017-18
Josh Smith,NOP,12.0,-14.6,2017-18
Matt Williams,MIA,11.0,-11.2,2017-18
Nicolás Brussino,ATL,10.0,-11.3,2017-18
David Stockton,UTA,9.0,7.9,2017-18
Ben Moore,IND,9.0,-9.3,2017-18
Derrick Williams,LAL,9.0,-16.8,2017-18
Jarell Eddie,2TM,9.0,-8.3,2017-18
Jarell Eddie,BOS,6.0,-1.3,2017-18
Jarell Eddie,CHI,3.0,-22.1,2017-18
Erik McCree,UTA,8.0,-13.7,2017-18
Luis Montero,DET,8.0,-25.6,2017-18
Scotty Hopson,DAL,8.0,-14.0,2017-18
Vince Hunter,MEM,7.0,9.7,2017-18
Reggie Hearn,DET,7.0,1.5,2017-18
Xavier Silas,BOS,7.0,-8.1,2017-18
Jacob Pullen,PHI,6.0,-12.7,2017-18
Josh McRoberts,DAL,6.0,-21.4,2017-18
Jeremy Evans,ATL,5.0,-9.9,2017-18
Gordon Hayward,BOS,5.0,-7.4,2017-18
Anthony Brown,MIN,4.0,30.5,2017-18
Justin Patton,MIN,4.0,3.2,2017-18
PJ Dozier,OKC,3.0,-20.4,2017-18
Mindaugas Kuzminskas,NYK,2.0,-54.7,2017-18
Tyler Lydon,DEN,2.0,-5.4,2017-18
Edmond Sumner,IND,2.0,6.9,2017-18
Chris Boucher,GSW,1.0,-33.1,2017-18
Trey McKinney-Jones,IND,1.0,-8.5,2017-18
Naz Mitrou-Long,UTA,1.0,242.2,2017-18
