PLAYER,TEAM_BBREF,MP,BPM,SEASON
Danny Granger,IND,74.0,-8.7,2012-13
Joel Przybilla,MIL,68.0,-7.1,2012-13
Jeremy Tyler,2TM,68.0,-8.9,2012-13
Jeremy Tyler,GSW,63.0,-9.4,2012-13
Jeremy Tyler,ATL,5.0,-3.2,2012-13
Chris Douglas-Roberts,DAL,63.0,-3.8,2012-13
Josh Selby,MEM,59.0,-12.4,2012-13
Luke Zeller,PHO,58.0,-7.2,2012-13
Jarvis Varnado,2TM,58.0,-9.5,2012-13
Jarvis Varnado,BOS,18.0,-0.4,2012-13
Jarvis Varnado,MIA,40.0,-13.5,2012-13
Malcolm Thomas,2TM,57.0,0.3,2012-13
Malcolm Thomas,GSW,21.0,0.4,2012-13
Malcolm Thomas,CHI,36.0,0.2,2012-13
Miles Plumlee,IND,55.0,-7.8,2012-13
Kris Joseph,2TM,54.0,-9.9,2012-13
Kris Joseph,BOS,24.0,-17.1,2012-13
Kris Joseph,BRK,30.0,-4.1,2012-13
Kevin Murphy,UTA,52.0,-16.8,2012-13
Juwan Howard,MIA,51.0,-9.3,2012-13
Fab Melo,BOS,36.0,-7.6,2012-13
Tyler Honeycutt,SAC,32.0,-13.2,2012-13
Cory Higgins,CHA,32.0,-3.3,2012-13
Dexter Pittman,2TM,32.0,-18.8,2012-13
Dexter Pittman,MIA,12.0,-11.3,2012-13
Dexter Pittman,MEM,20.0,-23.2,2012-13
Josh Harrellson,MIA,31.0,-5.9,2012-13
Lazar Hayward,MIN,31.0,-1.9,2012-13
Quentin Richardson,NYK,29.0,-14.9,2012-13
Julyan Stone,DEN,28.0,-0.1,2012-13
Jared Cunningham,DAL,26.0,-1.5,2012-13
Quincy Miller,DEN,26.0,-9.2,2012-13
Solomon Jones,NYK,26.0,-10.9,2012-13
Eddy Curry,DAL,25.0,-14.9,2012-13
Brandon Rush,GSW,25.0,-1.0,2012-13
Scott Machado,HOU,21.0,-8.8,2012-13
Will Conroy,MIN,20.0,-24.9,2012-13
Tim Ohlbrecht,HOU,12.0,-17.2,2012-13
Josh Akognon,DAL,9.0,-3.0,2012-13
DaJuan Summers,LAC,7.0,-8.9,2012-13
Darius Johnson-Odom,LAL,6.0,-21.0,2012-13
Matt Carroll,CHA,6.0,-10.0,2012-13
Andrew Goudelock,LAL,6.0,-15.9,2012-13
Henry Sims,NOH,5.0,-1.2,2012-13
Darko Miličić,BOS,5.0,-38.3,2012-13
Chris Wright,DAL,4.0,-19.2,2012-13
Justin Dentmon,DAL,4.0,-24.7,2012-13
