PLAYER,TEAM_BBREF,MP,BPM,SEASON
Ervin Johnson,MIL,81.0,-9.9,2005-06
Von Wafer,LAL,73.0,-14.0,2005-06
Anfernee Hardaway,NYK,72.0,-5.7,2005-06
Reece Gaines,MIL,54.0,-5.1,2005-06
Amar'e Stoudemire,PHO,50.0,-4.4,2005-06
Zendon Hamilton,2TM,49.0,-1.6,2005-06
Zendon Hamilton,CLE,46.0,-1.3,2005-06
Zendon Hamilton,PHI,3.0,-7.3,2005-06
Earl Barron,MIA,45.0,-17.7,2005-06
Dijon Thompson,PHO,43.0,2.9,2005-06
Jamal Sampson,SAC,39.0,9.8,2005-06
Marcus Fizer,NOK,39.0,-3.7,2005-06
Amir Johnson,DET,39.0,0.4,2005-06
Alex Acker,DET,35.0,-15.3,2005-06
Julius Hodge,DEN,33.0,-11.7,2005-06
Derrick Zimmerman,NJN,32.0,-10.4,2005-06
Maciej Lampe,2TM,28.0,-18.3,2005-06
Maciej Lampe,NOK,16.0,-13.1,2005-06
Maciej Lampe,HOU,12.0,-25.2,2005-06
Samaki Walker,IND,22.0,-12.2,2005-06
Randy Livingston,CHI,22.0,-8.6,2005-06
Anthony Goldwire,LAC,22.0,-13.0,2005-06
Jonathan Bender,IND,21.0,9.8,2005-06
Pavel Podkolzin,DAL,18.0,-9.3,2005-06
Josh Davis,3TM,17.0,-1.7,2005-06
Josh Davis,MIL,12.0,-6.6,2005-06
Josh Davis,PHO,5.0,10.0,2005-06
Sharrod Ford,PHO,13.0,-14.9,2005-06
Randy Holcomb,CHI,11.0,-1.7,2005-06
Alvin Williams,TOR,10.0,-15.1,2005-06
Martynas Andriuškevičius,CLE,9.0,5.2,2005-06
Stanislav Medvedenko,LAL,6.0,-1.4,2005-06
Deng Gai,PHI,5.0,-7.2,2005-06
Matt Walsh,MIA,3.0,-15.7,2005-06
Nenê,DEN,3.0,-70.7,2005-06
Bryon Russell,DEN,3.0,8.2,2005-06
