PLAYER,TEAM_BBREF,MP,BPM,SEASON
Sundiata Gaines,MIN,65.0,-8.3,2010-11
Sundiata Gaines,TOR,90.0,-2.7,2010-11
Sundiata Gaines,NJN,146.0,-0.5,2010-11
Jason Williams,2TM,295.0,-1.6,2010-11
Jason Williams,ORL,171.0,-0.3,2010-11
Jason Williams,MEM,124.0,-3.3,2010-11
Chris Quinn,SAS,292.0,-4.3,2010-11
Zabian Dowdell,PHO,292.0,-3.6,2010-11
Terrence Williams,2TM,290.0,-6.0,2010-11
Terrence Williams,NJN,206.0,-5.4,2010-11
Terrence Williams,HOU,84.0,-7.6,2010-11
James Anderson,SAS,286.0,-1.7,2010-11
Jeremy Lin,GSW,285.0,2.2,2010-11
Armon Johnson,POR,277.0,-5.1,2010-11
Garrett Temple,3TM,230.0,-6.4,2010-11
Garrett Temple,SAS,21.0,-5.4,2010-11
Garrett Temple,MIL,83.0,-6.4,2010-11
Garrett Temple,CHA,126.0,-6.6,2010-11
Derrick Caracter,LAL,215.0,-7.1,2010-11
Steve Novak,2TM,215.0,4.8,2010-11
Steve Novak,DAL,18.0,5.8,2010-11
Steve Novak,SAS,197.0,4.7,2010-11
Sean Marks,POR,208.0,-8.1,2010-11
DaJuan Summers,DET,199.0,-9.5,2010-11
Jeff Adrien,GSW,196.0,-5.3,2010-11
DeSagana Diop,CHA,181.0,-4.9,2010-11
Jarron Collins,2TM,181.0,-8.9,2010-11
Jarron Collins,LAC,157.0,-7.8,2010-11
Jarron Collins,POR,24.0,-15.9,2010-11
Malik Allen,ORL,178.0,-5.4,2010-11
Charlie Bell,GSW,171.0,-5.0,2010-11
Hamed Haddadi,MEM,168.0,-1.1,2010-11
Mehmet Okur,UTA,168.0,-2.8,2010-11
Avery Bradley,BOS,162.0,-11.1,2010-11
Mustafa Shakur,WAS,159.0,-6.6,2010-11
Jamaal Magloire,MIA,158.0,-0.6,2010-11
Royal Ivey,OKC,155.0,-2.3,2010-11
Larry Owens,2TM,143.0,0.6,2010-11
Larry Owens,SAS,31.0,2.2,2010-11
Larry Owens,WAS,112.0,0.1,2010-11
Cole Aldrich,OKC,142.0,-4.0,2010-11
Chris Johnson,2TM,138.0,-4.2,2010-11
Chris Johnson,POR,106.0,-5.3,2010-11
Chris Johnson,BOS,32.0,-0.4,2010-11
Luke Babbitt,POR,137.0,-10.8,2010-11
Dominique Jones,DAL,135.0,-0.9,2010-11
Willie Warren,LAC,134.0,-2.7,2010-11
Michael Redd,MIL,134.0,-4.0,2010-11
Ime Udoka,SAS,130.0,-3.1,2010-11
Devin Ebanks,LAL,118.0,-2.0,2010-11
Mario West,NJN,116.0,-4.2,2010-11
Lance Stephenson,IND,115.0,-7.2,2010-11
Jason Kapono,PHI,112.0,-7.4,2010-11
Garret Siler,PHO,101.0,-5.8,2010-11
Trey Johnson,2TM,94.0,-6.4,2010-11
Trey Johnson,TOR,81.0,-7.0,2010-11
Trey Johnson,LAL,13.0,-2.4,2010-11
Danny Green,SAS,92.0,-0.6,2010-11
Yao Ming,HOU,91.0,1.2,2010-11
Brian Scalabrine,CHI,88.0,-3.8,2010-11
Byron Mullens,OKC,85.0,-11.7,2010-11
Etan Thomas,ATL,82.0,-1.7,2010-11
Hamady N'Diaye,WAS,80.0,-6.3,2010-11
Lester Hudson,WAS,73.0,-4.3,2010-11
Theo Ratliff,LAL,71.0,-3.5,2010-11
Darius Songaila,PHI,71.0,-10.3,2010-11
Kyle Weaver,UTA,69.0,-2.7,2010-11
Joe Smith,2TM,69.0,-9.2,2010-11
Joe Smith,NJN,25.0,-10.1,2010-11
Joe Smith,LAL,44.0,-8.7,2010-11
Sherron Collins,CHA,66.0,-8.0,2010-11
Renaldo Balkman,2TM,62.0,-4.1,2010-11
Renaldo Balkman,DEN,44.0,-1.5,2010-11
Renaldo Balkman,NYK,18.0,-10.5,2010-11
Solomon Alabi,TOR,59.0,-8.9,2010-11
Jerry Stackhouse,MIA,50.0,-6.2,2010-11
DeMarre Carroll,2TM,50.0,-3.5,2010-11
DeMarre Carroll,MEM,39.0,-1.4,2010-11
DeMarre Carroll,HOU,11.0,-10.8,2010-11
Fabricio Oberto,POR,45.0,-10.3,2010-11
Pops Mensah-Bonsu,NOH,35.0,-8.4,2010-11
Antonio Daniels,PHI,35.0,-6.0,2010-11
Craig Brackins,PHI,33.0,-12.5,2010-11
Antoine Wright,SAC,31.0,-14.3,2010-11
Maurice Ager,MIN,29.0,-0.7,2010-11
Andy Rautins,NYK,24.0,-13.2,2010-11
Morris Peterson,OKC,23.0,-9.8,2010-11
Marcus Banks,TOR,22.0,-6.5,2010-11
Pape Sy,ATL,21.0,-6.0,2010-11
Patrick Ewing,NOH,19.0,-9.1,2010-11
Marcus Cousin,UTA,18.0,-7.1,2010-11
Mike Harris,HOU,16.0,-2.4,2010-11
Bobby Simmons,SAS,16.0,-11.8,2010-11
Ronald Dupree,TOR,13.0,-10.0,2010-11
Dexter Pittman,MIA,11.0,-17.9,2010-11
John Lucas III,CHI,10.0,-9.6,2010-11
Brian Skinner,MIL,6.0,-4.3,2010-11
Orien Greene,NJN,5.0,15.1,2010-11
Gani Lawal,PHO,2.0,-15.0,2010-11
Hassan Whiteside,SAC,2.0,-27.9,2010-11
