PLAYER,TEAM_BBREF,MP,BPM,SEASON
Derrick Rose,NYK,338.0,-3.7,2022-23
McKinley Wright IV,DAL,335.0,-2.7,2022-23
Theo Pinson,DAL,323.0,-3.4,2022-23
Julian Champagnie,2TM,320.0,-3.3,2022-23
Julian Champagnie,PHI,7.0,-13.5,2022-23
Julian Champagnie,SAS,313.0,-3.0,2022-23
Matt Ryan,2TM,310.0,-3.4,2022-23
Matt Ryan,LAL,129.0,-5.7,2022-23
Matt Ryan,MIN,181.0,-1.7,2022-23
Robin Lopez,CLE,299.0,-3.0,2022-23
Moses Brown,2TM,294.0,-0.6,2022-23
Moses Brown,LAC,288.0,-0.4,2022-23
Moses Brown,BRK,6.0,-9.9,2022-23
Nathan Knight,MIN,291.0,-3.2,2022-23
Kennedy Chandler,MEM,281.0,-2.7,2022-23
Dalano Banton,TOR,279.0,-0.5,2022-23
Trent Forrest,ATL,277.0,-5.1,2022-23
Bryn Forbes,MIN,268.0,-6.3,2022-23
Terry Taylor,2TM,264.0,-4.1,2022-23
Terry Taylor,IND,228.0,-5.3,2022-23
Terry Taylor,CHI,36.0,3.7,2022-23
Jeff Dowtin Jr.,TOR,259.0,-1.9,2022-23
KZ Okpala,SAC,248.0,-3.2,2022-23
Brandon Boston Jr.,LAC,248.0,-2.2,2022-23
Luka Garza,MIN,243.0,-0.4,2022-23
Jamal Cain,MIA,240.0,0.8,2022-23
Kira Lewis Jr.,NOP,235.0,-0.3,2022-23
Frank Kaminsky,2TM,235.0,2.8,2022-23
Frank Kaminsky,ATL,176.0,2.6,2022-23
Frank Kaminsky,HOU,59.0,3.7,2022-23
Johnny Juzang,UTA,232.0,-6.5,2022-23
David Duke Jr.,BRK,228.0,-7.3,2022-23
Patrick Baldwin Jr.,GSW,226.0,-2.1,2022-23
John Butler,POR,221.0,-6.2,2022-23
Cody Zeller,MIA,217.0,-2.8,2022-23
Dalen Terry,CHI,214.0,0.0,2022-23
Matthew Dellavedova,SAC,213.0,-5.2,2022-23
Thanasis Antetokounmpo,MIL,206.0,-7.6,2022-23
Nikola Jović,MIA,204.0,-3.4,2022-23
Jared Rhoden,DET,198.0,-6.1,2022-23
Moussa Diabaté,LAC,195.0,-2.8,2022-23
Nerlens Noel,2TM,195.0,-3.8,2022-23
Nerlens Noel,DET,152.0,-2.0,2022-23
Nerlens Noel,BRK,43.0,-10.3,2022-23
Skylar Mays,POR,189.0,0.0,2022-23
Peyton Watson,DEN,186.0,-2.8,2022-23
Serge Ibaka,MIL,185.0,-4.5,2022-23
Kenneth Lofton Jr.,MEM,176.0,-0.4,2022-23
Mamadi Diakite,CLE,176.0,-3.4,2022-23
Ryan Arcidiacono,2TM,172.0,-8.8,2022-23
Ryan Arcidiacono,NYK,26.0,-5.1,2022-23
Ryan Arcidiacono,POR,146.0,-9.4,2022-23
Boban Marjanović,HOU,171.0,1.6,2022-23
Noah Vonleh,BOS,171.0,-6.3,2022-23
Vít Krejčí,ATL,165.0,-3.6,2022-23
Garrett Temple,NOP,162.0,-1.0,2022-23
Khem Birch,TOR,162.0,-3.5,2022-23
James Johnson,IND,162.0,-4.4,2022-23
Alex Len,SAC,161.0,-4.0,2022-23
Luka Šamanić,UTA,161.0,-2.1,2022-23
Dru Smith,2TM,158.0,-0.9,2022-23
Dru Smith,MIA,67.0,-3.1,2022-23
Dru Smith,BRK,91.0,0.7,2022-23
Wendell Moore Jr.,MIN,153.0,-2.4,2022-23
Otto Porter Jr.,TOR,146.0,0.7,2022-23
Kemba Walker,DAL,144.0,-0.3,2022-23
Danny Green,2TM,138.0,-1.9,2022-23
Danny Green,MEM,43.0,-8.8,2022-23
Danny Green,CLE,95.0,1.2,2022-23
Jarrett Culver,ATL,137.0,-4.2,2022-23
Quenton Jackson,WAS,135.0,-5.1,2022-23
Cody Martin,CHO,134.0,-4.6,2022-23
Nate Williams,POR,127.0,-3.0,2022-23
Xavier Cooks,WAS,126.0,-3.6,2022-23
Jason Preston,LAC,124.0,-2.6,2022-23
Jonathan Isaac,ORL,124.0,4.0,2022-23
Shaquille Harrison,POR,120.0,0.1,2022-23
Meyers Leonard,MIL,114.0,-5.0,2022-23
Olivier Sarr,OKC,114.0,-4.9,2022-23
Andre Iguodala,GSW,113.0,-2.5,2022-23
Daniel Theis,IND,109.0,-1.4,2022-23
A.J. Lawson,2TM,108.0,-4.4,2022-23
A.J. Lawson,MIN,2.0,5.2,2022-23
A.J. Lawson,DAL,106.0,-4.6,2022-23
Justin Jackson,BOS,107.0,-2.6,2022-23
Vince Williams Jr.,MEM,105.0,-8.5,2022-23
Josh Minott,MIN,96.0,-1.6,2022-23
Jay Huff,WAS,95.0,4.0,2022-23
Greg Brown III,POR,93.0,-8.5,2022-23
Joshua Primo,SAS,93.0,-6.3,2022-23
Buddy Boeheim,DET,90.0,-9.5,2022-23
Jaden Springer,PHI,89.0,0.3,2022-23
Justin Minaya,POR,89.0,-9.0,2022-23
Lindell Wigginton,MIL,87.0,-6.7,2022-23
Isaiah Mobley,CLE,84.0,-1.4,2022-23
Jordan Hall,SAS,83.0,-7.6,2022-23
Omer Yurtseven,MIA,83.0,-3.9,2022-23
PJ Dozier,SAC,79.0,-7.8,2022-23
Jared Butler,OKC,77.0,-2.6,2022-23
Keon Ellis,SAC,71.0,1.3,2022-23
Udonis Haslem,MIA,71.0,-12.1,2022-23
Jamaree Bouyea,2TM,71.0,-4.2,2022-23
Jamaree Bouyea,MIA,65.0,-2.9,2022-23
Jamaree Bouyea,WAS,6.0,-17.8,2022-23
Trevelin Queen,IND,70.0,-7.2,2022-23
Leandro Bolmaro,UTA,68.0,-14.7,2022-23
Jack White,DEN,66.0,-1.9,2022-23
Tyrese Martin,ATL,66.0,-7.4,2022-23
JD Davison,BOS,66.0,-4.2,2022-23
Ryan Rollins,GSW,62.0,-15.0,2022-23
Isaiah Todd,WAS,61.0,-14.2,2022-23
Sam Merrill,CLE,59.0,1.2,2022-23
Carlik Jones,CHI,56.0,-2.5,2022-23
Gabe York,IND,56.0,-3.5,2022-23
Devon Dotson,WAS,53.0,-5.3,2022-23
Facundo Campazzo,DAL,52.0,-1.2,2022-23
Micah Potter,UTA,52.0,3.5,2022-23
Joe Wieskamp,TOR,50.0,-10.6,2022-23
Ron Harper Jr.,TOR,48.0,1.2,2022-23
Xavier Sneed,CHO,48.0,-3.6,2022-23
Michael Carter-Williams,ORL,44.0,-6.3,2022-23
Cole Swider,LAL,41.0,-3.4,2022-23
Mac McClung,PHI,41.0,0.5,2022-23
Jacob Gilyard,MEM,41.0,-6.1,2022-23
Kendall Brown,IND,40.0,-2.9,2022-23
Jarrell Brantley,UTA,39.0,3.5,2022-23
Mfiondu Kabengele,BOS,36.0,-8.9,2022-23
RaiQuan Gray,BRK,35.0,-2.0,2022-23
Justin Champagnie,2TM,34.0,-7.9,2022-23
Justin Champagnie,TOR,11.0,8.1,2022-23
Justin Champagnie,BOS,23.0,-15.5,2022-23
Tony Bradley,CHI,33.0,4.9,2022-23
Scotty Pippen Jr.,LAL,32.0,-5.9,2022-23
Alize Johnson,SAS,30.0,-9.1,2022-23
Jay Scrubb,ORL,30.0,-1.9,2022-23
Neemias Queta,SAC,29.0,-3.4,2022-23
Louis King,PHI,29.0,2.3,2022-23
Vernon Carey Jr.,WAS,28.0,-5.0,2022-23
Trevor Hudgins,HOU,28.0,-8.4,2022-23
Kobi Simmons,CHO,28.0,-0.9,2022-23
Darius Days,HOU,25.0,3.5,2022-23
Sterling Brown,LAL,24.0,-3.3,2022-23
Chance Comanche,POR,21.0,-7.5,2022-23
Marko Simonovic,CHI,20.0,-14.4,2022-23
Xavier Moon,LAC,20.0,-5.1,2022-23
Lester Quiñones,GSW,18.0,-10.2,2022-23
Dereon Seabron,NOP,12.0,-11.3,2022-23
Dylan Windler,CLE,10.0,6.7,2022-23
Malcolm Hill,CHI,9.0,2.4,2022-23
Braxton Key,DET,9.0,2.9,2022-23
Tyler Dorsey,DAL,8.0,17.8,2022-23
Trevor Keels,NYK,8.0,-13.0,2022-23
Chima Moneke,SAC,8.0,-20.7,2022-23
Deonte Burton,SAC,6.0,-24.2,2022-23
Jordan Schakel,WAS,6.0,17.0,2022-23
Frank Jackson,UTA,5.0,-22.2,2022-23
Alondes Williams,BRK,5.0,-26.5,2022-23
Donovan Williams,ATL,4.0,-15.2,2022-23
Chris Silva,DAL,3.0,-22.6,2022-23
Stanley Umude,DET,2.0,48.6,2022-23
Michael Foster Jr.,PHI,1.0,-9.2,2022-23
