PLAYER,TEAM_BBREF,MP,BPM,SEASON
Ronnie Brewer,2TM,160.0,-2.4,2013-14
Ronnie Brewer,HOU,158.0,-2.3,2013-14
Ronnie Brewer,CHI,2.0,-8.3,2013-14
John Jenkins,ATL,158.0,-6.3,2013-14
Sergey Karasev,CLE,156.0,-8.4,2013-14
Tornike Shengelia,2TM,154.0,-7.3,2013-14
Tornike Shengelia,BRK,137.0,-7.9,2013-14
Tornike Shengelia,CHI,17.0,-2.7,2013-14
Austin Daye,2TM,148.0,-3.8,2013-14
Austin Daye,TOR,33.0,-10.3,2013-14
Austin Daye,SAS,115.0,-1.9,2013-14
Bernard James,DAL,146.0,-4.9,2013-14
Dwight Buycks,TOR,146.0,-3.4,2013-14
Nemanja Nedović,GSW,142.0,-10.0,2013-14
Chris Babb,BOS,132.0,-6.1,2013-14
Chris Wright,MIL,126.0,-0.2,2013-14
Julyan Stone,TOR,120.0,-2.9,2013-14
Casper Ware,PHI,116.0,-2.4,2013-14
Jamaal Tinsley,UTA,110.0,-7.6,2013-14
Glen Rice Jr.,WAS,109.0,-2.9,2013-14
Stephen Jackson,LAC,107.0,-6.6,2013-14
Allen Crabbe,POR,100.0,-6.1,2013-14
Greg Smith,HOU,100.0,-2.5,2013-14
A.J. Price,MIN,99.0,-4.8,2013-14
Hilton Armstrong,GSW,97.0,-0.1,2013-14
Shavlik Randolph,PHO,95.0,-4.9,2013-14
Ognjen Kuzmić,GSW,92.0,-8.9,2013-14
Solomon Jones,ORL,85.0,-6.6,2013-14
Jared Cunningham,2TM,80.0,-4.1,2013-14
Jared Cunningham,ATL,22.0,-11.4,2013-14
Jared Cunningham,SAC,58.0,-1.3,2013-14
Tony Mitchell,DET,79.0,0.4,2013-14
JaVale McGee,DEN,79.0,-6.5,2013-14
Mike James,CHI,77.0,-10.2,2013-14
Troy Daniels,HOU,75.0,0.4,2013-14
Hamady N'Diaye,SAC,74.0,-7.8,2013-14
Justin Hamilton,2TM,72.0,-3.8,2013-14
Justin Hamilton,CHA,4.0,-8.3,2013-14
Justin Hamilton,MIA,68.0,-3.5,2013-14
Malcolm Thomas,2TM,63.0,-9.1,2013-14
Malcolm Thomas,SAS,15.0,-7.4,2013-14
Malcolm Thomas,UTA,48.0,-9.6,2013-14
Erik Murphy,CHI,62.0,-8.6,2013-14
Viacheslav Kravtsov,PHO,59.0,-6.9,2013-14
Keith Bogans,BOS,55.0,-2.0,2013-14
Damion James,SAS,50.0,-4.7,2013-14
Othyus Jeffers,2TM,47.0,-3.2,2013-14
Othyus Jeffers,SAS,34.0,-0.9,2013-14
Othyus Jeffers,MIN,13.0,-9.2,2013-14
Andris Biedriņš,UTA,45.0,-8.2,2013-14
Lance Thomas,NOP,42.0,-9.6,2013-14
Carrick Felix,CLE,38.0,-3.4,2013-14
Adonis Thomas,2TM,37.0,-6.2,2013-14
Adonis Thomas,ORL,24.0,-6.4,2013-14
Adonis Thomas,PHI,13.0,-5.9,2013-14
Robert Covington,HOU,34.0,0.7,2013-14
Ryan Gomes,OKC,34.0,-8.8,2013-14
Ricky Ledo,DAL,33.0,-3.9,2013-14
James Southerland,2TM,30.0,-2.7,2013-14
James Southerland,CHA,3.0,-47.0,2013-14
James Southerland,NOP,27.0,2.2,2013-14
Arinze Onuaku,2TM,30.0,-5.2,2013-14
Arinze Onuaku,NOP,25.0,-3.6,2013-14
Arinze Onuaku,CLE,5.0,-13.1,2013-14
Melvin Ely,NOP,27.0,-10.3,2013-14
Josh Childress,NOP,24.0,-3.3,2013-14
Josh Powell,HOU,19.0,-11.4,2013-14
Reggie Williams,OKC,17.0,-2.4,2013-14
Vander Blue,BOS,15.0,-13.8,2013-14
Darius Johnson-Odom,PHI,15.0,-27.3,2013-14
D.J. Stephens,MIL,15.0,1.7,2013-14
Seth Curry,2TM,13.0,4.7,2013-14
Seth Curry,MEM,4.0,-6.6,2013-14
Seth Curry,CLE,9.0,9.7,2013-14
Shane Edwards,CLE,12.0,-13.3,2013-14
Mustafa Shakur,OKC,11.0,-18.6,2013-14
Elias Harris,LAL,11.0,0.3,2013-14
Tony Mitchell,MIL,10.0,10.6,2013-14
Sasha Vujačić,LAC,10.0,-12.4,2013-14
D.J. White,CHA,10.0,-5.6,2013-14
Royce White,SAC,9.0,-16.9,2013-14
Maalik Wayns,LAC,9.0,4.8,2013-14
Scotty Hopson,CLE,7.0,-20.7,2013-14
Royal Ivey,OKC,5.0,-27.7,2013-14
Dexter Pittman,ATL,3.0,-24.3,2013-14
Chris Smith,NYK,2.0,-9.7,2013-14
DeAndre Liggins,MIA,1.0,41.5,2013-14
