PLAYER,TEAM_BBREF,MP,BPM,SEASON
Eugene Omoruyi,WAS,393.0,-2.3,2023-24
Matt Ryan,NOP,390.0,-2.7,2023-24
Justin Minaya,POR,381.0,-5.6,2023-24
Johnny Juzang,UTA,372.0,-3.7,2023-24
Noah Clowney,BRK,370.0,-0.7,2023-24
Tosan Evbuomwan,2TM,367.0,-3.0,2023-24
Tosan Evbuomwan,MEM,74.0,-6.4,2023-24
Tosan Evbuomwan,DET,293.0,-2.2,2023-24
Ousmane Dieng,OKC,365.0,-3.0,2023-24
Jontay Porter,TOR,360.0,1.7,2023-24
Ben Simmons,BRK,359.0,2.4,2023-24
Brandon Boston Jr.,LAC,345.0,-9.0,2023-24
Jarace Walker,IND,340.0,0.2,2023-24
JaVale McGee,SAC,339.0,-1.3,2023-24
Olivier-Maxence Prosper,DAL,336.0,-2.9,2023-24
Jeremiah Robinson-Earl,NOP,334.0,-2.2,2023-24
Neemias Queta,BOS,333.0,1.5,2023-24
Julian Phillips,CHI,323.0,-5.3,2023-24
Cody Zeller,NOP,320.0,-2.6,2023-24
Ja Morant,MEM,318.0,3.1,2023-24
Ashton Hagans,POR,316.0,-3.5,2023-24
Devonte' Graham,SAS,313.0,-3.9,2023-24
A.J. Lawson,DAL,311.0,-4.6,2023-24
Nathan Mensah,CHO,307.0,-8.8,2023-24
Stanley Umude,DET,307.0,-1.6,2023-24
Orlando Robinson,MIA,304.0,-1.1,2023-24
Furkan Korkmaz,PHI,300.0,-2.7,2023-24
Cory Joseph,GSW,296.0,-4.7,2023-24
Ricky Council IV,PHI,289.0,1.3,2023-24
Garrett Temple,TOR,289.0,-4.7,2023-24
Leaky Black,CHO,284.0,-2.4,2023-24
Lindy Waters III,OKC,280.0,1.9,2023-24
Kessler Edwards,SAC,275.0,-1.5,2023-24
Damian Jones,CLE,270.0,-0.5,2023-24
Onuralp Bitim,CHI,268.0,-7.4,2023-24
Kira Lewis Jr.,3TM,265.0,-5.8,2023-24
Kira Lewis Jr.,NOP,144.0,-7.5,2023-24
Kira Lewis Jr.,TOR,2.0,-22.3,2023-24
Kira Lewis Jr.,UTA,119.0,-3.5,2023-24
Jamal Cain,MIA,259.0,-2.3,2023-24
Jared Rhoden,DET,245.0,-2.5,2023-24
Justin Champagnie,WAS,235.0,-1.8,2023-24
Javonte Green,CHI,230.0,2.0,2023-24
Ibou Badji,POR,226.0,-5.8,2023-24
Collin Gillespie,DEN,225.0,-2.7,2023-24
Gabe Vincent,LAL,218.0,-6.5,2023-24
Markieff Morris,DAL,216.0,-5.3,2023-24
Jaylen Nowell,2TM,214.0,-5.4,2023-24
Jaylen Nowell,MEM,156.0,-7.4,2023-24
Jaylen Nowell,DET,58.0,-0.1,2023-24
Théo Maledon,2TM,213.0,-10.3,2023-24
Théo Maledon,CHO,200.0,-9.5,2023-24
Théo Maledon,PHO,13.0,-23.7,2023-24
Charles Bassey,SAS,205.0,1.3,2023-24
Taj Gibson,2TM,204.0,-5.3,2023-24
Taj Gibson,NYK,165.0,-6.9,2023-24
Taj Gibson,DET,39.0,1.7,2023-24
Moses Brown,POR,200.0,-6.5,2023-24
Kenneth Lofton Jr.,3TM,199.0,-0.3,2023-24
Kenneth Lofton Jr.,MEM,99.0,-4.5,2023-24
Kenneth Lofton Jr.,PHI,9.0,-32.6,2023-24
Kenneth Lofton Jr.,UTA,91.0,7.5,2023-24
Kobe Bufkin,ATL,196.0,-4.5,2023-24
Colby Jones,SAC,192.0,-5.0,2023-24
Gui Santos,GSW,192.0,-0.5,2023-24
Terry Taylor,CHI,188.0,-3.2,2023-24
Micah Potter,UTA,186.0,-2.3,2023-24
Saben Lee,PHO,185.0,-1.4,2023-24
Otto Porter Jr.,TOR,174.0,-3.2,2023-24
AJ Griffin,ATL,171.0,-9.6,2023-24
Joe Harris,DET,170.0,-5.9,2023-24
Trevelin Queen,ORL,165.0,-3.4,2023-24
Zavier Simpson,MEM,161.0,-5.9,2023-24
Thanasis Antetokounmpo,MIL,155.0,-6.4,2023-24
Tristan Vukcevic,WAS,153.0,-3.6,2023-24
Darius Bazley,2TM,152.0,-0.4,2023-24
Darius Bazley,PHI,10.0,-8.4,2023-24
Darius Bazley,UTA,142.0,0.2,2023-24
DeJon Jarreau,MEM,150.0,-4.0,2023-24
Jules Bernard,WAS,149.0,-3.0,2023-24
Jeff Dowtin Jr.,PHI,142.0,3.3,2023-24
Sidy Cissoko,SAS,141.0,-2.7,2023-24
Brandon Clarke,MEM,134.0,1.0,2023-24
Emoni Bates,CLE,133.0,-9.2,2023-24
Dru Smith,MIA,131.0,1.4,2023-24
Nate Williams,HOU,129.0,-1.6,2023-24
T.J. Warren,MIN,125.0,-4.5,2023-24
Timmy Allen,MEM,125.0,-11.1,2023-24
Jalen Pickett,DEN,122.0,-3.3,2023-24
Luka Garza,MIN,122.0,-2.1,2023-24
Mãozinha Pereira,MEM,122.0,-0.5,2023-24
Jahmi'us Ramsey,TOR,121.0,-4.4,2023-24
Marques Bolden,2TM,121.0,-2.7,2023-24
Marques Bolden,MIL,3.0,-5.5,2023-24
Marques Bolden,CHO,118.0,-2.6,2023-24
Mouhamadou Gueye,TOR,120.0,-11.9,2023-24
Xavier Moon,LAC,119.0,-6.1,2023-24
Robert Williams,POR,119.0,0.7,2023-24
Brandon Williams,DAL,113.0,-5.5,2023-24
Udoka Azubuike,PHO,113.0,-3.2,2023-24
Matthew Hurt,MEM,113.0,-3.7,2023-24
Jalen Hood-Schifino,LAL,109.0,-16.1,2023-24
Dylan Windler,3TM,108.0,0.7,2023-24
Dylan Windler,NYK,7.0,7.4,2023-24
Dylan Windler,LAL,28.0,3.2,2023-24
Dylan Windler,ATL,73.0,-0.9,2023-24
Malik Williams,TOR,107.0,-11.5,2023-24
Armoni Brooks,BRK,104.0,-5.8,2023-24
Maxwell Lewis,LAL,103.0,-13.5,2023-24
Harry Giles,2TM,100.0,-4.8,2023-24
Harry Giles,BRK,81.0,-2.8,2023-24
Harry Giles,LAL,19.0,-12.9,2023-24
Olivier Sarr,OKC,98.0,-2.6,2023-24
Jamaree Bouyea,2TM,95.0,-12.3,2023-24
Jamaree Bouyea,POR,57.0,-17.8,2023-24
Jamaree Bouyea,SAS,38.0,-3.9,2023-24
Josh Minott,MIN,91.0,5.1,2023-24
Chris Livingston,MIL,90.0,-8.0,2023-24
Cole Swider,MIA,87.0,-4.5,2023-24
Admiral Schofield,ORL,84.0,-4.9,2023-24
Terquavion Smith,PHI,84.0,0.8,2023-24
Buddy Boeheim,DET,84.0,-3.5,2023-24
Jordan Walsh,BOS,83.0,-3.8,2023-24
Jerome Robinson,GSW,81.0,-8.3,2023-24
James Bouknight,CHO,81.0,2.2,2023-24
Wenyen Gabriel,MEM,81.0,-12.5,2023-24
Ryan Rollins,2TM,78.0,5.7,2023-24
Ryan Rollins,WAS,66.0,5.0,2023-24
Ryan Rollins,MIL,12.0,9.2,2023-24
R.J. Hampton,MIA,76.0,-9.5,2023-24
Wendell Moore Jr.,MIN,75.0,-2.8,2023-24
Nate Hinton,HOU,75.0,3.6,2023-24
Mouhamed Gueye,ATL,73.0,-1.5,2023-24
Isaiah Mobley,CLE,72.0,-6.6,2023-24
Boban Marjanović,HOU,71.0,-0.3,2023-24
Jason Preston,UTA,71.0,-2.6,2023-24
Jett Howard,ORL,67.0,-1.8,2023-24
Kobi Simmons,TOR,67.0,-1.0,2023-24
Keyontae Johnson,OKC,66.0,-9.8,2023-24
Adama Sanogo,CHI,66.0,-6.7,2023-24
Robin Lopez,MIL,65.0,-6.1,2023-24
Amari Bailey,CHO,65.0,-8.3,2023-24
Moussa Diabaté,LAC,64.0,3.5,2023-24
Jack White,MEM,64.0,-10.3,2023-24
Kendall Brown,IND,63.0,-6.8,2023-24
Ish Wainright,2TM,62.0,-2.4,2023-24
Ish Wainright,POR,46.0,-0.6,2023-24
Ish Wainright,PHO,16.0,-7.5,2023-24
Keon Johnson,BRK,61.0,-2.7,2023-24
Braxton Key,DEN,60.0,2.1,2023-24
Jermaine Samuels,HOU,60.0,0.8,2023-24
Colin Castleton,LAL,59.0,-5.2,2023-24
TyTy Washington Jr.,MIL,56.0,-8.2,2023-24
Dereon Seabron,NOP,55.0,-1.5,2023-24
Juan Toscano-Anderson,SAC,53.0,-9.4,2023-24
Leonard Miller,MIN,52.0,9.6,2023-24
Seth Lundy,ATL,52.0,-12.7,2023-24
David Duke Jr.,SAS,51.0,1.4,2023-24
Daishen Nix,MIN,50.0,-1.4,2023-24
Jay Huff,DEN,49.0,1.3,2023-24
Hunter Tyson,DEN,48.0,-8.9,2023-24
James Johnson,IND,47.0,-5.8,2023-24
DaQuan Jeffries,NYK,46.0,-8.1,2023-24
Ryan Arcidiacono,NYK,45.0,-9.6,2023-24
Frank Ntilikina,CHO,43.0,-13.4,2023-24
Oscar Tshiebwe,IND,42.0,2.2,2023-24
D'Moi Hodge,LAL,41.0,-6.3,2023-24
Greg Brown III,DAL,40.0,-4.4,2023-24
Taze Moore,POR,40.0,-3.1,2023-24
Alex Fudge,2TM,40.0,-5.2,2023-24
Alex Fudge,LAL,14.0,-18.1,2023-24
Alex Fudge,DAL,26.0,1.7,2023-24
JD Davison,BOS,39.0,3.3,2023-24
RaiQuan Gray,SAS,39.0,7.4,2023-24
Jacob Toppin,NYK,38.0,-0.7,2023-24
Jalen Slawson,SAC,37.0,-6.4,2023-24
Charlie Brown Jr.,NYK,37.0,-13.6,2023-24
D.J. Carton,TOR,36.0,-5.3,2023-24
Dexter Dennis,DAL,30.0,1.7,2023-24
Henri Drell,CHI,30.0,-4.9,2023-24
Jordan Miller,LAC,28.0,-3.8,2023-24
Mason Jones,SAC,28.0,-5.5,2023-24
Pete Nance,CLE,27.0,-15.2,2023-24
Pat Spencer,GSW,26.0,-6.4,2023-24
Dariq Whitehead,BRK,24.0,-7.9,2023-24
Mamadi Diakite,2TM,24.0,3.5,2023-24
Mamadi Diakite,SAS,16.0,11.6,2023-24
Mamadi Diakite,NYK,8.0,-12.7,2023-24
E.J. Liddell,NOP,23.0,-4.7,2023-24
Drew Peterson,BOS,23.0,5.3,2023-24
Jordan Ford,SAC,22.0,2.2,2023-24
Isaiah Thomas,PHO,19.0,-6.9,2023-24
Usman Garuba,GSW,18.0,-10.9,2023-24
Danny Green,PHI,18.0,-6.6,2023-24
Alondes Williams,MIA,16.0,-23.2,2023-24
Ty Jerome,CLE,15.0,-4.9,2023-24
D.J. Wilson,PHI,15.0,22.4,2023-24
Adam Flagler,OKC,14.0,-10.6,2023-24
Andrew Funk,CHI,13.0,-14.4,2023-24
Quenton Jackson,IND,11.0,3.3,2023-24
Joshua Primo,LAC,10.0,-25.0,2023-24
Filip Petrušev,2TM,10.0,-8.0,2023-24
Filip Petrušev,PHI,3.0,-4.9,2023-24
Filip Petrušev,SAC,7.0,-9.3,2023-24
Lindell Wigginton,MIL,8.0,-23.9,2023-24
Kaiser Gates,NOP,7.0,-28.8,2023-24
Shaquille Harrison,MEM,6.0,4.6,2023-24
Kevon Harris,ORL,6.0,-15.8,2023-24
Hamidou Diallo,WAS,5.0,18.7,2023-24
Ron Harper Jr.,TOR,4.0,-8.8,2023-24
Markquis Nowell,TOR,4.0,43.3,2023-24
Isaiah Wong,IND,4.0,-19.0,2023-24
Izaiah Brockington,NOP,3.0,-17.8,2023-24
Malcolm Cazalon,DET,3.0,-9.1,2023-24
Jalen Crutcher,NOP,3.0,-26.2,2023-24
Dmytro Skapintsev,NYK,2.0,-25.9,2023-24
Justin Jackson,MIN,1.0,-7.5,2023-24
Javonte Smart,PHI,1.0,-8.3,2023-24
